航司代码,航司名称,产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票OFFICE,备注,航司结算方式,产品有限期,司结算方式,票证类型
GJ,GJ,GJ云南同邦TMC,所有航线,"C:96折
Y/B：94折
H/L/P/Q/G/V/U/Z：97折",直减,350,,KMG319,云南同邦TMC :PAT A#CDKH300759,,有效,,GP/BSP
GJ,GJ,GJ云南同邦TMC,所有航线,"C:96折
Y/B：94折
H/L/P/Q/G/V/U/Z：97折",直减,350,,KMG319,云南同邦TMC :PAT A#CDKH300759,,有效,,GP/BSP
GJ,GJ,GJ云南同邦TMC,所有航线,"C:96折
Y/B：94折
H/L/P/Q/G/V/U/Z：97折",直减,350,,KMG319,云南同邦TMC :PAT A#CDKH300759,,有效,,GP/BSP
GS,天津航空,"1、超值经济舱
（国内 W）",所有线,"订W舱  
运价代码：GPYC1 无代理费",360/400,80,,KMG319/KMG279/SZX146,"一、产品权益
（一）免费托运行李额20KG；超大手提行李（20×40×55）1件；
（二）精品餐食一份（70分钟（含）以下航班插放小吃、小矿泉水，71—90分钟（不含）空中提供饮品及点心盒，90分钟（含）以上航班提供饮品及早餐/正餐/点心），后期餐食变更以我处下发业务提示为准；
（三）经济舱前三排座位；
（四）地面服务权益包括：专属值机柜台、贵宾休息室、优先登机；因各机场服务差异性，地面服务权益以机场现场实际保障为准；
（五）会员积分奖励：方案下发日起，金鹏会员乘机可在基础消费积分的基础上额外赠送5积分/10元奖励，其它权益以海航统一要求为准；",,有效,,
GS,天津航空,2、惠享商旅（Q舱）,所有线,订Q舱  代码QU/GPYH1，QU/HYLX1,100,80,,KMG319/KMG279/SZX146,免费行李20KG,,有效,,
GS,天津航空,2、惠享商旅（Q舱）,所有线,订Q舱  代码QU/GPYH1，QU/HYLX1,160,80,,KMG319/KMG279/SZX146,免费行李20KG,,有效,,
GS,天津航空,3、机票Plus（机+积分）,所有线,产品代码：GOOA1 订E舱：H/K/L/M/X,220,35,,KMG319/KMG279/SZX146,（二）旅客乘机后，在原有金鹏积分的基础上，额外赠送1000积分（线下渠道）/1500积分（线上渠道）,,有效,,
GS,天津航空,3、机票Plus（机+积分）,所有线,产品代码：GOOA1 订E舱：V/N/A/U/T/P,300,35,,KMG319/KMG279/SZX146,（二）旅客乘机后，在原有金鹏积分的基础上，额外赠送1000积分（线下渠道）/1500积分（线上渠道）,,有效,,
GS,天津航空,3、机票Plus（机+积分）,所有线,产品代码：GOOB1 订E舱：H/K/L/M/X,300,50,,KMG319/KMG279/SZX146,（二）旅客乘机后，在原有金鹏积分的基础上，额外赠送1000积分（线下渠道）/1500积分（线上渠道）,,有效,,
GS,天津航空,3、机票Plus（机+积分）,所有线,产品代码：GOOB1 订E舱：V/N/A/U/T/P,380,50,,KMG319/KMG279/SZX146,（二）旅客乘机后，在原有金鹏积分的基础上，额外赠送1000积分（线下渠道）/1500积分（线上渠道）,,有效,,
GS,天津航空,4、商旅经济E舱,所有线 ," 代码 GPYN1 净结 20 元；
GPYM1 无代理费                                        外放最低舱位为 X（含）以上
时，上浮 130 元；X 舱（不
含）以下时，上浮 170 元，
且 E 舱价格不得大于经济舱
公布普通票价",130,30,,KMG319/KMG279/SZX146,"（一）经济舱餐食一份（70分钟（含）以下航班插放小吃、小矿泉水，71—90分钟（不含）空中提供饮品及点心盒，90分钟（含）以上航班提供饮品及早餐/正餐/点心）；
（二）经济舱前三排座位；
（三）方案下发日起，金鹏会员乘机可在基础消费积分的基础上额外享受2积分/10元奖励，定级权益以海航统一要求为准；
（四）免费托运行李额20KG；超大手提行李（20×40×55）1件； ",,有效,,
GS,天津航空,5、天津航空会员乐享,"代码 GPYH1 净结 10 元；
代码 GPYJ1 后返 10 元；
GPYG1 无代理费",1.Q舱价格以该航班各渠道经济舱对外开放最低散客舱位（H/K/L/M/X/V/N/A/A1/U/U1/T/T1/P/P1）价格上浮                                             产品代码：HYLX1（线下渠道）,80,20,,KMG319/KMG279/SZX146,"（一）金鹏会员积分：方案执行之日起，金鹏会员乘机可享受基础积分累积；
（二）额外积分奖励：可额外奖励500点金鹏会员积分；；",,有效,,
GS,天津航空,6、免改添翼,"MGTA1 上浮 300 ，
MGTB1 上浮 500 ，
MGTC1 上浮 700",K/L/M/X/V/N/A/U/T/P/A1/U1/T1/P1,300,100,,KMG319/KMG279/SZX146,"（一）旅客购买该产品后，在原舱位权益基础上，可额外享有在航班起飞 4 小时前（含）申请改期，可免收变更
费一次，差价正常收取。
（二）代理人销售此高于外放舱位的客票，即可获得额外跨舱代理费奖励，并鼓励代理人给旅客配属其他额外权
益。",,有效,,
GS,天津航空,6、免改添翼,"MGTA1 上浮 300 ，
MGTB1 上浮 500 ，
MGTC1 上浮 700",K/L/M/X/V/N/A/U/T/P/A1/U1/T1/P1,500,200,,KMG319/KMG279/SZX146,"（一）旅客购买该产品后，在原舱位权益基础上，可额外享有在航班起飞 4 小时前（含）申请改期，可免收变更
费一次，差价正常收取。
（二）代理人销售此高于外放舱位的客票，即可获得额外跨舱代理费奖励，并鼓励代理人给旅客配属其他额外权
益。",,有效,,
GS,天津航空,6、免改添翼,"MGTA1 上浮 300 ，
MGTB1 上浮 500 ，
MGTC1 上浮 700",K/L/M/X/V/N/A/U/T/P/A1/U1/T1/P1,700,350,,KMG319/KMG279/SZX146,"（一）旅客购买该产品后，在原舱位权益基础上，可额外享有在航班起飞 4 小时前（含）申请改期，可免收变更
费一次，差价正常收取。
（二）代理人销售此高于外放舱位的客票，即可获得额外跨舱代理费奖励，并鼓励代理人给旅客配属其他额外权
益。",,有效,,
GS,天津航空,7、海天无限,所有航线：产品代码：GHLC,Y 舱：0%； B/H/K 舱:7%； L/M/X 舱：10%; V/N/特价舱：12%,下浮,5元/航段,,KMG319/KMG279/SZX146,行李额20kg，航变无忧退改等权益，天津航空所有授权签约代理人,,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动H/K/L/M/X 产品代码：THEA1,330,150,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,410,150,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动H/K/L/M/X 产品代码：THEB1,530,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,610,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,610,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,610,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,8、优享商旅,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,610,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GS,天津航空,（内容由AI生成，仅供参考）,所有航线,订舱E  联动V/N/A/U/T/P 产品代码：THEA1,610,280,,KMG319/KMG279/SZX146,"自愿退票手续费：航班计划出港时间前 4 小时（不含）至
航班起飞后每次收取对应票价 70%；航班计划出港时间前 48 小
时（不含）至航班计划出港时间前 4 小时（含）每次收取对应票
价 60%；航班计划出港时间前 72 小时（不含）至航班计划出港
时间前 48 小时(含）每次收取对应票价 45%；航班计划出港时间
前 336 小时（不含）至航班计划出港时间前 72 小时（含）每次
收取对应票价 30%；航班计划出港时间前 336 小时（含）之前
每次收取对应票价 15%。 ",,有效,,
GX,北部湾航空,1、商务经济舱,所有线,W舱,380,40,,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、6小时外免变更费改期一次、金鹏会员定级积分、定级航段奖励
4、专属值机柜台、优先行李、头等舱安检通道、头等舱休息室、优先登机（请提示旅客务必前往人工柜台办理值机手续）
5、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
GX,北部湾航空,2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",120,10,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",,有效,,
GX,北部湾航空,2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",240,20,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",,有效,,
GX,北部湾航空,2、优享积分,所有航线,"H/K/L/M/X/V/N/Q/A/U/T/Z（含小舱）
可累计积分舱位；V/N/Q/P/A/U/T舱位为不可累计积分舱位，该部分舱位仅可通过购买本产品才可积分）；",360,30,,KMG319/KMG279,"1、额外获赠800/1600/2400积分
2、5折以下舱位赠送20KG免费托运行李额
",,有效,,
GX,北部湾航空,3、行李无忧,所有航线            ,"V/N/Q/A/U/T/Z（含小舱）产品运价代码：XLWY
",90,8,XLWY,KMG319/KMG279,五折以下舱位含20KG行李（除精品航线外其他普通航线5折以下无行李，可销售）,,有效,,
GX,北部湾航空,4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",200,100,,KMG319/KMG279,CXLA1,,有效,,
GX,北部湾航空,4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",300,150,,KMG319/KMG279,CXLB1,,有效,,
GX,北部湾航空,4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",400,200,,KMG319/KMG279,CXLC1,,有效,,
GX,北部湾航空,4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",500,250,,KMG319/KMG279,CXLD1,,有效,,
GX,北部湾航空,4、高舱高返,所有航线（北部湾航空国内自营E190机型航班）,"订E舱                                    1、退改优惠
2、20KG免费托运行李额
",600,300,,KMG319/KMG279,CXLE1,,有效,,
GX,北部湾航空,5、特惠行李,所有航线,订E舱  产品代码：THXL,90,8,THXL,KMG319/KMG279,"五折以下舱位含20KG行李（除精品航线外其他普通航线5折以下无行李，可销售）
",,有效,,
GX,北部湾航空,6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200,50,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
GX,北部湾航空,6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200,50,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
GX,北部湾航空,6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200,50,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
GX,北部湾航空,6、尊享经济舱,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200,50,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
GX,北部湾航空,（内容由AI生成，仅供参考）,所有航线,"适用舱位： C舱； 产品运价标识：ZXJJ
",200,50,ZXJJ,KMG319/KMG279,"1、25KG免费托运行李额，手提行李尺寸20*40*55CM 1件
2、前排座位（A320机型前6排、E190机型前3排）
3、退改优惠、金鹏会员定级积分、定级航段奖励
4、餐食、饮品、毛毯new（航班日期3月31日起升级）
",,有效,,
HO,HO,1、商旅优选,所有航线,E/Z/T/S/W/V/Q/H/U (160SL),160,100+按段,160SL,KMG319,4小时以前免费改签一次，会员客户享受1.5倍积分(9月1日后KMG279不享受政策）,,有效,,
HO,HO,2、公务优选,全国航线,E/Z/T/S/W/V/Q/H/U  (260SL),260,160,260SL,KMG319,"（一）航班起飞 4 小时（含）前：
自愿变更
免收变更手续费一次；升舱费照常收取，多不退少补。
（1）若改期后，仍在产品有效舱位范围内，则继续按照该产品直加运价出票，吉祥航空
仍将支付产品服务费。",,有效,,
HO,HO,商旅优选,全国航线(24年6月21号生效）,M/U/H/Q/V/W/S/T/Z/E  (400SL),400,240,400SL,KMG319,"（一）航班起飞 4 小时（含）前：
自愿变更
免收变更手续费一次；升舱费照常收取，多不退少补。
（1）若改期后，仍在产品有效舱位范围内，则继续按照该产品直加运价出票，吉祥航空
仍将支付产品服务费。",,有效,,
HO,HO,商旅优选,全国航线(24年6月21号生效）,M/U/H/Q/V/W/S/T/Z/E (500SL),500,300,500SL,KMG319,"（一）航班起飞 4 小时（含）前：
自愿变更
免收变更手续费一次；升舱费照常收取，多不退少补。
（1）若改期后，仍在产品有效舱位范围内，则继续按照该产品直加运价出票，吉祥航空
仍将支付产品服务费。",,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,M/U/H/Q/V/W/S/T/Z/E  运价代码：J2,30,15,,KMG319,30J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,M/U/H/Q/V/W/S/T/Z/E  运价代码：J2,50,25,,KMG319,50J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,M/U/H/Q/V/W/S/T/Z/E  运价代码：J2,100,50,,KMG319,100J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,M/U/H/Q/V/W/S/T/Z/E  运价代码：J2,150,70,,KMG319,150J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,200,90,,KMG319,200J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,300,130,,KMG319,300J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,450,200,,KMG319,450J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,600,300,,KMG319,600J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,800,350,,KMG319,800J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,1000,400,,KMG319,999J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,1000,400,,KMG319,999J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,1000,400,,KMG319,999J2,,有效,,
HO,HO,3、积分优选,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,1000,400,,KMG319,999J2,,有效,,
HO,HO,（内容由AI生成，仅供参考）,所有航线 （不出这个产品）,U/H/Q/V/W/S/T/Z/E 运价代码：J2,1000,400,,KMG319,999J2,,有效,,
HU,HU,智选经济舱,所有航线,Q舱 上浮390元现返120元,390,120,,KMG319/KMG279/CTU152/SZX146,,,有效,,
HU,HU,优选经济舱,所有航线,E舱 E舱上浮220元现返70元，上浮250元现返80元,220/250,70/80,,KMG319/KMG279/CTU152/SZX146,,,有效,,
HU,HU,优享贵宾室,适用于HU/CN国内自营航班,H/K/L/M/X/V/N/A/U/T，CVG1(北京）,220元,40元,CVG1,KMG319/KMG279/CTU152/SZX146,,,2026年9月15日(含）,,
HU,HU,优享贵宾室,适用于HU/CN国内自营航班,H/K/L/M/X/V/N/A/U/T，COF1（海口）,220元,40元,COF1,KMG319/KMG279/CTU152/SZX146,,,2026年9月15日(含）,,
HU,HU,优享贵宾室,适用于HU/CN国内自营航班,H/K/L/M/X/V/N/A/U/T，CNS1（杭州）,168元,30元,CNS1,KMG319/KMG279/CTU152/SZX146,,,2026年9月15日(含）,,
HU,HU,优享贵宾室,适用于HU/CN国内自营航班,H/K/L/M/X/V/N/A/U/T，CUF1（太原）,128元,20元,CUF1,KMG319/KMG279/CTU152/SZX146,,,2026年9月15日(含）,,
HU,HU,优享贵宾室,适用于HU/CN国内自营航班,H/K/L/M/X/V/N/A/U/T，CMV1（乌鲁木齐）,158元,30元,CMV1,KMG319/KMG279/CTU152/SZX146,,,2026年9月15日(含）,,
